alt	bull	gress	acro	chari	aspi	rubi
0.683047038	0.414973348	0.409933123	0.46834733	0.532754379	0.913813852	0.671172843
0.683047038	0.414973348	0.409933123	0.46834733	0.532754379	0.914343157	0.671172843
0.683047038	0.414973348	0.409933123	0.46834733	0.532754379	0.913813852	0.671172843
0.683047038	0.414973348	0.409933123	0.46834733	0.532754379	0.913813852	0.671172843
0.683047038	0.414973348	0.409933123	0.46834733	0.532754379	0.913813852	0.671172843
0.683047038	0.414973348	0.409933123	0.46834733	0.532754379	0.913813852	0.671172843
0.683047038	0.414973348	0.409933123	0.46834733	0.532754379	0.914343157	0.671172843
0.683047038	0.414973348	0.409933123	0.46834733	0.532754379	0.913813852	0.671172843
0.683047038	0.414973348	0.409933123	0.46834733	0.532754379	0.913813852	0.671172843
0.683047038	0.414973348	0.409933123	0.46834733	0.532754379	0.913813852	0.670245853
0.683047038	0.414973348	0.409933123	0.46834733	0.532754379	0.913813852	0.671172843
0.683047038	0.414973348	0.409933123	0.46834733	0.532754379	0.913283902	0.671172843
0.683047038	0.414973348	0.409933123	0.46834733	0.531478917	0.913283902	0.670245853
0.683047038	0.414973348	0.409933123	0.46834733	0.531478917	0.913813852	0.671172843
0.683047038	0.414973348	0.409933123	0.46834733	0.531478917	0.913283902	0.670245853
0.683047038	0.414973348	0.409933123	0.46834733	0.531478917	0.913813852	0.669316881
0.683047038	0.414973348	0.409933123	0.46834733	0.531478917	0.912753304	0.670245853
0.683047038	0.413299764	0.409933123	0.46834733	0.531478917	0.912753304	0.670245853
0.683047038	0.413299764	0.409933123	0.46834733	0.531478917	0.912753304	0.669316881
0.683047038	0.413299764	0.409933123	0.46834733	0.531478917	0.913283902	0.670245853
0.683047038	0.413299764	0.409933123	0.46834733	0.531478917	0.912753304	0.670245853
0.683047038	0.413299764	0.409933123	0.46834733	0.531478917	0.912753304	0.669316881
0.683047038	0.413299764	0.409933123	0.46834733	0.531478917	0.912753304	0.669316881
0.683047038	0.413299764	0.408239965	0.46834733	0.531478917	0.912753304	0.669316881
0.683047038	0.413299764	0.408239965	0.46686762	0.531478917	0.912753304	0.670245853
0.683047038	0.413299764	0.408239965	0.46686762	0.531478917	0.913283902	0.670245853
0.683047038	0.413299764	0.408239965	0.46686762	0.531478917	0.912753304	0.669316881
0.683047038	0.413299764	0.408239965	0.46686762	0.531478917	0.912753304	0.669316881
0.683047038	0.413299764	0.408239965	0.46686762	0.531478917	0.912753304	0.669316881
0.683047038	0.413299764	0.408239965	0.46686762	0.531478917	0.912753304	0.669316881
0.683047038	0.413299764	0.408239965	0.46686762	0.531478917	0.912753304	0.670245853
0.683047038	0.413299764	0.408239965	0.46686762	0.531478917	0.912753304	0.670245853
0.683047038	0.413299764	0.408239965	0.46686762	0.531478917	0.912753304	0.670245853
0.683047038	0.413299764	0.408239965	0.46686762	0.531478917	0.912753304	0.670245853
0.683047038	0.413299764	0.408239965	0.46686762	0.531478917	0.912753304	0.670245853
0.683047038	0.413299764	0.408239965	0.46686762	0.531478917	0.912753304	0.670245853
0.683047038	0.411619706	0.408239965	0.46686762	0.531478917	0.912753304	0.668385917
0.683047038	0.411619706	0.408239965	0.46686762	0.531478917	0.912753304	0.668385917
0.683047038	0.411619706	0.408239965	0.46686762	0.531478917	0.912753304	0.669316881
0.683047038	0.411619706	0.408239965	0.46686762	0.531478917	0.912753304	0.669316881
0.683047038	0.411619706	0.408239965	0.46686762	0.531478917	0.912753304	0.669316881
0.683047038	0.411619706	0.408239965	0.46686762	0.531478917	0.912753304	0.669316881
0.683047038	0.411619706	0.408239965	0.46686762	0.531478917	0.913283902	0.669316881
0.683047038	0.411619706	0.408239965	0.46686762	0.530199698	0.912222057	0.669316881
0.683047038	0.411619706	0.408239965	0.46686762	0.530199698	0.912222057	0.668385917
0.683047038	0.411619706	0.408239965	0.46686762	0.530199698	0.912222057	0.669316881
0.683047038	0.411619706	0.408239965	0.46686762	0.530199698	0.912222057	0.669316881
0.683047038	0.411619706	0.408239965	0.46686762	0.530199698	0.912222057	0.669316881
0.683047038	0.411619706	0.408239965	0.46686762	0.530199698	0.912222057	0.668385917
0.683047038	0.411619706	0.408239965	0.46686762	0.530199698	0.912222057	0.669316881
0.683047038	0.411619706	0.408239965	0.46686762	0.530199698	0.912222057	0.669316881
0.683047038	0.411619706	0.408239965	0.46686762	0.530199698	0.912222057	0.668385917
0.683047038	0.411619706	0.408239965	0.46686762	0.530199698	0.912222057	0.669316881
0.683047038	0.411619706	0.408239965	0.46686762	0.530199698	0.912222057	0.669316881
0.683047038	0.411619706	0.408239965	0.46686762	0.530199698	0.912222057	0.668385917
0.683047038	0.411619706	0.408239965	0.465382851	0.530199698	0.911690159	0.667452953
0.683047038	0.411619706	0.408239965	0.465382851	0.530199698	0.911690159	0.668385917
0.683047038	0.411619706	0.408239965	0.465382851	0.530199698	0.911690159	0.668385917
0.683047038	0.411619706	0.408239965	0.465382851	0.530199698	0.911690159	0.668385917
0.683047038	0.411619706	0.408239965	0.465382851	0.530199698	0.911690159	0.668385917
0.683047038	0.411619706	0.408239965	0.465382851	0.530199698	0.911690159	0.668385917
0.683047038	0.411619706	0.408239965	0.465382851	0.530199698	0.911690159	0.668385917
0.683047038	0.411619706	0.408239965	0.465382851	0.530199698	0.911690159	0.668385917
0.683047038	0.411619706	0.408239965	0.465382851	0.530199698	0.911690159	0.668385917
0.683047038	0.411619706	0.408239965	0.465382851	0.530199698	0.911690159	0.668385917
0.683047038	0.411619706	0.408239965	0.465382851	0.530199698	0.911690159	0.668385917
0.683047038	0.411619706	0.408239965	0.465382851	0.530199698	0.911690159	0.668385917
0.683047038	0.411619706	0.408239965	0.465382851	0.530199698	0.911690159	0.667452953
0.683047038	0.411619706	0.408239965	0.465382851	0.5289167	0.911690159	0.668385917
0.683047038	0.411619706	0.408239965	0.465382851	0.5289167	0.911690159	0.668385917
0.683047038	0.411619706	0.408239965	0.465382851	0.5289167	0.911690159	0.668385917
0.683047038	0.411619706	0.408239965	0.465382851	0.5289167	0.910624405	0.668385917
0.683047038	0.411619706	0.408239965	0.465382851	0.5289167	0.910624405	0.668385917
0.683047038	0.411619706	0.408239965	0.465382851	0.5289167	0.910624405	0.668385917
0.683047038	0.411619706	0.408239965	0.465382851	0.5289167	0.910624405	0.668385917
0.683047038	0.411619706	0.408239965	0.465382851	0.5289167	0.910624405	0.668385917
0.683047038	0.411619706	0.408239965	0.465382851	0.5289167	0.910624405	0.667452953
0.683047038	0.411619706	0.408239965	0.465382851	0.5289167	0.910624405	0.668385917
0.683047038	0.411619706	0.408239965	0.465382851	0.5289167	0.910624405	0.668385917
0.683047038	0.411619706	0.408239965	0.465382851	0.5289167	0.911157609	0.668385917
0.683047038	0.411619706	0.408239965	0.465382851	0.5289167	0.911157609	0.668385917
0.683047038	0.411619706	0.408239965	0.465382851	0.5289167	0.911157609	0.668385917
0.683047038	0.411619706	0.408239965	0.463892989	0.5289167	0.910624405	0.668385917
0.683047038	0.411619706	0.408239965	0.463892989	0.5289167	0.910624405	0.668385917
0.683047038	0.411619706	0.408239965	0.463892989	0.5289167	0.911157609	0.668385917
0.683047038	0.411619706	0.408239965	0.463892989	0.5289167	0.911157609	0.668385917
0.683047038	0.411619706	0.408239965	0.463892989	0.5289167	0.911157609	0.667452953
0.683047038	0.411619706	0.408239965	0.463892989	0.5289167	0.911157609	0.668385917
0.683047038	0.411619706	0.40654018	0.463892989	0.5289167	0.910624405	0.668385917
0.683047038	0.411619706	0.40654018	0.463892989	0.527629901	0.910624405	0.668385917
0.683047038	0.411619706	0.40654018	0.463892989	0.527629901	0.910090546	0.668385917
0.683047038	0.411619706	0.40654018	0.463892989	0.527629901	0.910090546	0.668385917
0.683047038	0.411619706	0.40654018	0.463892989	0.527629901	0.910090546	0.668385917
0.683047038	0.411619706	0.40654018	0.463892989	0.527629901	0.910090546	0.668385917
0.683047038	0.411619706	0.40654018	0.463892989	0.527629901	0.910624405	0.668385917
0.682145076	0.411619706	0.40654018	0.463892989	0.527629901	0.910090546	0.668385917
0.682145076	0.411619706	0.40654018	0.463892989	0.527629901	0.910090546	0.668385917
0.682145076	0.411619706	0.40654018	0.463892989	0.527629901	0.910624405	0.668385917
0.682145076	0.411619706	0.40654018	0.463892989	0.527629901	0.910624405	0.668385917
0.682145076	0.411619706	0.40654018	0.463892989	0.527629901	0.910090546	0.668385917
0.682145076	0.411619706	0.40654018	0.463892989	0.527629901	0.910090546	0.668385917
0.682145076	0.411619706	0.40654018	0.463892989	0.527629901	0.910090546	0.668385917
0.682145076	0.411619706	0.40654018	0.463892989	0.527629901	0.910090546	0.668385917
0.682145076	0.411619706	0.40654018	0.463892989	0.527629901	0.910090546	0.668385917
0.681241237	0.411619706	0.40654018	0.463892989	0.527629901	0.910090546	0.668385917
0.681241237	0.411619706	0.40654018	0.463892989	0.527629901	0.910090546	0.668385917
0.681241237	0.411619706	0.40654018	0.463892989	0.527629901	0.910090546	0.668385917
0.681241237	0.411619706	0.40654018	0.463892989	0.527629901	0.910090546	0.667452953
0.681241237	0.409933123	0.40654018	0.463892989	0.527629901	0.910090546	0.668385917
0.681241237	0.409933123	0.40654018	0.463892989	0.526339277	0.910090546	0.668385917
0.681241237	0.409933123	0.40654018	0.462397998	0.526339277	0.909556029	0.667452953
0.681241237	0.409933123	0.40654018	0.462397998	0.526339277	0.910090546	0.668385917
0.681241237	0.409933123	0.40654018	0.462397998	0.526339277	0.910090546	0.667452953
0.681241237	0.409933123	0.40654018	0.462397998	0.526339277	0.909556029	0.668385917
0.681241237	0.409933123	0.40654018	0.462397998	0.526339277	0.910090546	0.667452953
0.681241237	0.409933123	0.40654018	0.462397998	0.526339277	0.910090546	0.667452953
0.681241237	0.409933123	0.40654018	0.462397998	0.526339277	0.910090546	0.668385917
0.681241237	0.409933123	0.40654018	0.462397998	0.526339277	0.910090546	0.667452953
0.680335513	0.409933123	0.40654018	0.462397998	0.526339277	0.910090546	0.668385917
0.680335513	0.409933123	0.40654018	0.462397998	0.526339277	0.910090546	0.668385917
0.680335513	0.409933123	0.40654018	0.462397998	0.526339277	0.910090546	0.668385917
0.680335513	0.409933123	0.40654018	0.462397998	0.526339277	0.909556029	0.668385917
0.680335513	0.409933123	0.40654018	0.462397998	0.526339277	0.909556029	0.667452953
0.680335513	0.409933123	0.40654018	0.462397998	0.526339277	0.910090546	0.666517981
0.680335513	0.409933123	0.40654018	0.462397998	0.526339277	0.910090546	0.666517981
0.680335513	0.409933123	0.40654018	0.462397998	0.526339277	0.909556029	0.666517981
0.680335513	0.409933123	0.40654018	0.462397998	0.526339277	0.910090546	0.667452953
0.680335513	0.409933123	0.40654018	0.462397998	0.526339277	0.909556029	0.667452953
0.680335513	0.409933123	0.40654018	0.462397998	0.526339277	0.910090546	0.667452953
0.680335513	0.409933123	0.40654018	0.462397998	0.526339277	0.910090546	0.667452953
0.680335513	0.408239965	0.40654018	0.462397998	0.526339277	0.909020854	0.667452953
0.680335513	0.408239965	0.40654018	0.462397998	0.526339277	0.909020854	0.666517981
0.680335513	0.408239965	0.40654018	0.462397998	0.526339277	0.909020854	0.666517981
0.680335513	0.408239965	0.40654018	0.462397998	0.526339277	0.909020854	0.667452953
0.680335513	0.408239965	0.40654018	0.462397998	0.526339277	0.909556029	0.667452953
0.680335513	0.408239965	0.40654018	0.462397998	0.526339277	0.909020854	0.667452953
0.680335513	0.408239965	0.40654018	0.460897843	0.526339277	0.909556029	0.667452953
0.680335513	0.408239965	0.40654018	0.460897843	0.526339277	0.909020854	0.667452953
0.680335513	0.408239965	0.40654018	0.460897843	0.526339277	0.909556029	0.666517981
0.680335513	0.408239965	0.404833717	0.460897843	0.526339277	0.909556029	0.666517981
0.680335513	0.408239965	0.404833717	0.460897843	0.526339277	0.909556029	0.666517981
0.680335513	0.408239965	0.404833717	0.460897843	0.526339277	0.909020854	0.666517981
0.680335513	0.408239965	0.404833717	0.460897843	0.526339277	0.909556029	0.667452953
0.680335513	0.408239965	0.404833717	0.460897843	0.526339277	0.909556029	0.666517981
0.680335513	0.408239965	0.404833717	0.460897843	0.526339277	0.909020854	0.667452953
0.680335513	0.408239965	0.404833717	0.460897843	0.526339277	0.909020854	0.666517981
0.680335513	0.408239965	0.404833717	0.460897843	0.526339277	0.908485019	0.667452953
0.680335513	0.408239965	0.404833717	0.460897843	0.526339277	0.908485019	0.665580991
0.680335513	0.40654018	0.404833717	0.460897843	0.526339277	0.909020854	0.665580991
0.680335513	0.40654018	0.404833717	0.460897843	0.526339277	0.909020854	0.666517981
0.680335513	0.40654018	0.404833717	0.460897843	0.526339277	0.909020854	0.666517981
0.680335513	0.40654018	0.404833717	0.460897843	0.526339277	0.909020854	0.665580991
0.680335513	0.40654018	0.404833717	0.460897843	0.526339277	0.908485019	0.665580991
0.680335513	0.40654018	0.404833717	0.460897843	0.525044807	0.908485019	0.665580991
0.680335513	0.40654018	0.404833717	0.460897843	0.525044807	0.908485019	0.665580991
0.680335513	0.40654018	0.404833717	0.460897843	0.525044807	0.909020854	0.665580991
0.680335513	0.40654018	0.404833717	0.460897843	0.525044807	0.908485019	0.665580991
0.680335513	0.40654018	0.404833717	0.460897843	0.525044807	0.909020854	0.665580991
0.680335513	0.40654018	0.404833717	0.460897843	0.525044807	0.908485019	0.665580991
0.679427897	0.40654018	0.404833717	0.460897843	0.525044807	0.909020854	0.665580991
0.679427897	0.40654018	0.404833717	0.460897843	0.525044807	0.908485019	0.665580991
0.679427897	0.40654018	0.404833717	0.460897843	0.525044807	0.909020854	0.665580991
0.679427897	0.40654018	0.404833717	0.460897843	0.525044807	0.909020854	0.665580991
0.679427897	0.40654018	0.404833717	0.460897843	0.525044807	0.908485019	0.665580991
0.679427897	0.40654018	0.404833717	0.460897843	0.525044807	0.909020854	0.665580991
0.679427897	0.40654018	0.404833717	0.459392488	0.525044807	0.909020854	0.665580991
0.679427897	0.40654018	0.403120521	0.459392488	0.525044807	0.909020854	0.665580991
0.679427897	0.40654018	0.403120521	0.459392488	0.525044807	0.909020854	0.665580991
0.679427897	0.40654018	0.403120521	0.459392488	0.525044807	0.908485019	0.665580991
0.679427897	0.40654018	0.403120521	0.459392488	0.525044807	0.909020854	0.665580991
0.679427897	0.40654018	0.403120521	0.459392488	0.525044807	0.909020854	0.665580991
0.679427897	0.40654018	0.403120521	0.459392488	0.525044807	0.908485019	0.665580991
0.679427897	0.40654018	0.403120521	0.459392488	0.525044807	0.908485019	0.665580991
0.679427897	0.40654018	0.403120521	0.459392488	0.525044807	0.908485019	0.665580991
0.679427897	0.40654018	0.403120521	0.459392488	0.525044807	0.907948522	0.666517981
0.679427897	0.40654018	0.403120521	0.459392488	0.525044807	0.908485019	0.665580991
0.679427897	0.40654018	0.403120521	0.459392488	0.525044807	0.908485019	0.665580991
0.679427897	0.404833717	0.403120521	0.459392488	0.525044807	0.907948522	0.665580991
0.679427897	0.404833717	0.403120521	0.459392488	0.525044807	0.908485019	0.666517981
0.679427897	0.404833717	0.403120521	0.459392488	0.525044807	0.908485019	0.665580991
0.679427897	0.404833717	0.403120521	0.459392488	0.525044807	0.908485019	0.665580991
0.679427897	0.404833717	0.403120521	0.459392488	0.525044807	0.908485019	0.665580991
0.679427897	0.404833717	0.403120521	0.459392488	0.525044807	0.908485019	0.666517981
0.679427897	0.404833717	0.403120521	0.459392488	0.525044807	0.908485019	0.666517981
0.679427897	0.404833717	0.403120521	0.459392488	0.525044807	0.907948522	0.665580991
0.679427897	0.404833717	0.403120521	0.459392488	0.525044807	0.908485019	0.665580991
0.679427897	0.404833717	0.403120521	0.457881897	0.525044807	0.908485019	0.665580991
0.679427897	0.404833717	0.403120521	0.457881897	0.525044807	0.908485019	0.665580991
0.679427897	0.404833717	0.403120521	0.457881897	0.525044807	0.908485019	0.664641976
0.679427897	0.404833717	0.403120521	0.457881897	0.525044807	0.908485019	0.664641976
0.679427897	0.404833717	0.403120521	0.457881897	0.525044807	0.908485019	0.665580991
0.679427897	0.404833717	0.403120521	0.457881897	0.525044807	0.908485019	0.664641976
0.679427897	0.404833717	0.403120521	0.457881897	0.525044807	0.908485019	0.664641976
0.679427897	0.404833717	0.403120521	0.457881897	0.523746467	0.908485019	0.665580991
0.679427897	0.404833717	0.403120521	0.457881897	0.523746467	0.908485019	0.664641976
0.679427897	0.404833717	0.403120521	0.457881897	0.523746467	0.908485019	0.664641976
0.679427897	0.404833717	0.403120521	0.457881897	0.523746467	0.908485019	0.664641976
0.679427897	0.404833717	0.403120521	0.457881897	0.523746467	0.908485019	0.664641976
0.679427897	0.404833717	0.403120521	0.457881897	0.523746467	0.908485019	0.664641976
0.679427897	0.404833717	0.403120521	0.457881897	0.523746467	0.908485019	0.664641976
0.679427897	0.404833717	0.403120521	0.457881897	0.523746467	0.908485019	0.664641976
0.679427897	0.404833717	0.403120521	0.457881897	0.523746467	0.908485019	0.663700925
0.679427897	0.404833717	0.403120521	0.457881897	0.523746467	0.908485019	0.663700925
0.679427897	0.404833717	0.403120521	0.457881897	0.523746467	0.908485019	0.664641976
0.679427897	0.404833717	0.403120521	0.457881897	0.523746467	0.908485019	0.663700925
0.679427897	0.404833717	0.403120521	0.457881897	0.523746467	0.908485019	0.663700925
0.679427897	0.404833717	0.403120521	0.457881897	0.523746467	0.908485019	0.664641976
0.679427897	0.404833717	0.403120521	0.457881897	0.523746467	0.908485019	0.663700925
0.679427897	0.404833717	0.403120521	0.457881897	0.523746467	0.908485019	0.664641976
0.679427897	0.404833717	0.403120521	0.457881897	0.522444234	0.908485019	0.663700925
0.679427897	0.404833717	0.403120521	0.457881897	0.522444234	0.908485019	0.663700925
0.679427897	0.404833717	0.403120521	0.457881897	0.522444234	0.908485019	0.663700925
0.679427897	0.404833717	0.403120521	0.457881897	0.522444234	0.908485019	0.663700925
0.679427897	0.404833717	0.403120521	0.457881897	0.522444234	0.908485019	0.663700925
0.679427897	0.404833717	0.403120521	0.456366033	0.522444234	0.908485019	0.664641976
0.679427897	0.404833717	0.403120521	0.456366033	0.522444234	0.908485019	0.663700925
0.679427897	0.404833717	0.403120521	0.456366033	0.522444234	0.908485019	0.663700925
0.679427897	0.404833717	0.403120521	0.456366033	0.522444234	0.908485019	0.663700925
0.679427897	0.404833717	0.403120521	0.456366033	0.522444234	0.908485019	0.663700925
0.679427897	0.404833717	0.403120521	0.456366033	0.522444234	0.908485019	0.663700925
0.679427897	0.404833717	0.401400541	0.456366033	0.522444234	0.907948522	0.664641976
0.679427897	0.404833717	0.401400541	0.456366033	0.522444234	0.908485019	0.664641976
0.679427897	0.404833717	0.401400541	0.456366033	0.522444234	0.907948522	0.663700925
0.679427897	0.404833717	0.401400541	0.456366033	0.522444234	0.908485019	0.664641976
0.679427897	0.404833717	0.401400541	0.456366033	0.522444234	0.908485019	0.663700925
0.679427897	0.404833717	0.401400541	0.456366033	0.522444234	0.908485019	0.663700925
0.679427897	0.404833717	0.401400541	0.456366033	0.522444234	0.908485019	0.664641976
0.679427897	0.403120521	0.401400541	0.456366033	0.522444234	0.908485019	0.663700925
0.679427897	0.403120521	0.401400541	0.456366033	0.522444234	0.908485019	0.664641976
0.679427897	0.403120521	0.401400541	0.456366033	0.522444234	0.908485019	0.664641976
0.679427897	0.403120521	0.401400541	0.456366033	0.522444234	0.908485019	0.662757832
0.679427897	0.403120521	0.401400541	0.456366033	0.522444234	0.908485019	0.663700925
0.679427897	0.403120521	0.401400541	0.456366033	0.521138084	0.908485019	0.663700925
0.679427897	0.403120521	0.401400541	0.456366033	0.521138084	0.907948522	0.662757832
0.679427897	0.403120521	0.401400541	0.456366033	0.521138084	0.908485019	0.662757832
0.679427897	0.403120521	0.401400541	0.456366033	0.521138084	0.908485019	0.663700925
0.679427897	0.403120521	0.401400541	0.456366033	0.521138084	0.908485019	0.662757832
0.679427897	0.403120521	0.401400541	0.456366033	0.521138084	0.908485019	0.662757832
0.679427897	0.403120521	0.401400541	0.456366033	0.521138084	0.907948522	0.662757832
0.679427897	0.403120521	0.401400541	0.456366033	0.521138084	0.908485019	0.662757832
0.679427897	0.403120521	0.401400541	0.456366033	0.521138084	0.908485019	0.662757832
0.679427897	0.403120521	0.401400541	0.456366033	0.521138084	0.908485019	0.662757832
0.679427897	0.403120521	0.401400541	0.456366033	0.521138084	0.908485019	0.663700925
0.679427897	0.403120521	0.401400541	0.456366033	0.521138084	0.907948522	0.662757832
0.679427897	0.403120521	0.401400541	0.456366033	0.521138084	0.907411361	0.662757832
0.679427897	0.403120521	0.401400541	0.456366033	0.521138084	0.907411361	0.662757832
0.679427897	0.403120521	0.401400541	0.45484486	0.521138084	0.907411361	0.662757832
0.679427897	0.403120521	0.401400541	0.45484486	0.521138084	0.907411361	0.662757832
0.679427897	0.403120521	0.401400541	0.45484486	0.521138084	0.907411361	0.662757832
0.679427897	0.403120521	0.401400541	0.45484486	0.521138084	0.907411361	0.663700925
0.679427897	0.403120521	0.401400541	0.45484486	0.521138084	0.907411361	0.662757832
0.679427897	0.403120521	0.401400541	0.45484486	0.521138084	0.906873535	0.663700925
0.679427897	0.403120521	0.401400541	0.45484486	0.521138084	0.906873535	0.662757832
0.679427897	0.403120521	0.401400541	0.45484486	0.521138084	0.906873535	0.663700925
0.679427897	0.403120521	0.401400541	0.45484486	0.521138084	0.906873535	0.663700925
0.679427897	0.403120521	0.401400541	0.45484486	0.519827994	0.906873535	0.663700925
0.679427897	0.403120521	0.401400541	0.45484486	0.519827994	0.906873535	0.662757832
0.679427897	0.403120521	0.401400541	0.45484486	0.519827994	0.906873535	0.662757832
0.679427897	0.403120521	0.399673721	0.45484486	0.519827994	0.906873535	0.662757832
0.678518379	0.403120521	0.399673721	0.45484486	0.519827994	0.906873535	0.662757832
0.678518379	0.403120521	0.399673721	0.45484486	0.519827994	0.906873535	0.662757832
0.678518379	0.403120521	0.399673721	0.45484486	0.519827994	0.906873535	0.662757832
0.678518379	0.403120521	0.399673721	0.45484486	0.519827994	0.906873535	0.662757832
0.678518379	0.403120521	0.399673721	0.45484486	0.519827994	0.906873535	0.662757832
0.678518379	0.403120521	0.399673721	0.45484486	0.519827994	0.906873535	0.663700925
0.678518379	0.403120521	0.399673721	0.45484486	0.519827994	0.906335042	0.662757832
0.678518379	0.403120521	0.399673721	0.45484486	0.519827994	0.906335042	0.662757832
0.678518379	0.403120521	0.399673721	0.45484486	0.519827994	0.906335042	0.662757832
0.678518379	0.403120521	0.399673721	0.45484486	0.519827994	0.906335042	0.662757832
0.678518379	0.403120521	0.399673721	0.45331834	0.519827994	0.906335042	0.662757832
0.678518379	0.403120521	0.399673721	0.45331834	0.519827994	0.906335042	0.662757832
0.678518379	0.403120521	0.399673721	0.45331834	0.519827994	0.906335042	0.662757832
0.678518379	0.403120521	0.399673721	0.45331834	0.519827994	0.906335042	0.662757832
0.678518379	0.403120521	0.399673721	0.45331834	0.519827994	0.906335042	0.662757832
0.678518379	0.403120521	0.399673721	0.45331834	0.519827994	0.906335042	0.662757832
0.678518379	0.403120521	0.399673721	0.45331834	0.519827994	0.906335042	0.662757832
0.677606953	0.403120521	0.399673721	0.45331834	0.519827994	0.906335042	0.662757832
0.677606953	0.403120521	0.399673721	0.45331834	0.519827994	0.906335042	0.662757832
0.677606953	0.403120521	0.399673721	0.45331834	0.519827994	0.906335042	0.662757832
0.677606953	0.403120521	0.399673721	0.45331834	0.519827994	0.906335042	0.662757832
0.677606953	0.403120521	0.399673721	0.45331834	0.519827994	0.906335042	0.661812686
0.677606953	0.403120521	0.399673721	0.45331834	0.519827994	0.906335042	0.661812686
0.677606953	0.403120521	0.399673721	0.45331834	0.519827994	0.906335042	0.661812686
0.677606953	0.403120521	0.399673721	0.45331834	0.519827994	0.906335042	0.661812686
0.677606953	0.403120521	0.399673721	0.45331834	0.519827994	0.906335042	0.661812686
0.677606953	0.403120521	0.399673721	0.45331834	0.519827994	0.906335042	0.661812686
0.677606953	0.403120521	0.399673721	0.45331834	0.519827994	0.906335042	0.661812686
0.67669361	0.403120521	0.399673721	0.45331834	0.519827994	0.90579588	0.661812686
0.67669361	0.403120521	0.399673721	0.45331834	0.519827994	0.906335042	0.661812686
0.67669361	0.403120521	0.399673721	0.45331834	0.519827994	0.90579588	0.661812686
0.67669361	0.403120521	0.399673721	0.45331834	0.519827994	0.905256049	0.661812686
0.67669361	0.403120521	0.399673721	0.45331834	0.519827994	0.90579588	0.661812686
0.67669361	0.403120521	0.399673721	0.45331834	0.519827994	0.90579588	0.661812686
0.67669361	0.403120521	0.399673721	0.45331834	0.519827994	0.90579588	0.661812686
0.67669361	0.403120521	0.399673721	0.45331834	0.519827994	0.905256049	0.660865478
0.67669361	0.403120521	0.399673721	0.45331834	0.519827994	0.905256049	0.661812686
0.67669361	0.401400541	0.399673721	0.45331834	0.519827994	0.90579588	0.662757832
0.67669361	0.401400541	0.399673721	0.45331834	0.519827994	0.905256049	0.662757832
0.67669361	0.401400541	0.399673721	0.45331834	0.519827994	0.90579588	0.661812686
0.67669361	0.401400541	0.399673721	0.45331834	0.51851394	0.90579588	0.661812686
0.67669361	0.401400541	0.399673721	0.45331834	0.51851394	0.90579588	0.661812686
0.67669361	0.401400541	0.399673721	0.45331834	0.51851394	0.90579588	0.661812686
0.67669361	0.401400541	0.399673721	0.45331834	0.51851394	0.90579588	0.660865478
0.67669361	0.401400541	0.399673721	0.45331834	0.51851394	0.90579588	0.660865478
0.67669361	0.401400541	0.399673721	0.45331834	0.51851394	0.90579588	0.660865478
0.67669361	0.401400541	0.399673721	0.45331834	0.51851394	0.90579588	0.660865478
0.67669361	0.401400541	0.399673721	0.45331834	0.51851394	0.90579588	0.660865478
0.67669361	0.401400541	0.399673721	0.45331834	0.51851394	0.905256049	0.660865478
0.67669361	0.401400541	0.399673721	0.45331834	0.51851394	0.90579588	0.660865478
0.67669361	0.401400541	0.399673721	0.45331834	0.51851394	0.90579588	0.660865478
0.67669361	0.401400541	0.399673721	0.45331834	0.51851394	0.905256049	0.660865478
0.675778342	0.401400541	0.399673721	0.45331834	0.51851394	0.905256049	0.660865478
0.675778342	0.401400541	0.399673721	0.45331834	0.51851394	0.904715545	0.660865478
0.675778342	0.401400541	0.399673721	0.451786436	0.51851394	0.904715545	0.660865478
0.675778342	0.401400541	0.399673721	0.451786436	0.51851394	0.905256049	0.660865478
0.675778342	0.401400541	0.399673721	0.451786436	0.51851394	0.904715545	0.660865478
0.675778342	0.401400541	0.399673721	0.451786436	0.51851394	0.904715545	0.660865478
0.675778342	0.401400541	0.399673721	0.451786436	0.517195898	0.904715545	0.660865478
0.675778342	0.401400541	0.399673721	0.451786436	0.517195898	0.905256049	0.660865478
0.675778342	0.401400541	0.399673721	0.451786436	0.517195898	0.904715545	0.660865478
0.674861141	0.401400541	0.399673721	0.451786436	0.517195898	0.904715545	0.660865478
0.674861141	0.401400541	0.399673721	0.451786436	0.517195898	0.905256049	0.660865478
0.674861141	0.399673721	0.399673721	0.451786436	0.517195898	0.905256049	0.660865478
0.674861141	0.399673721	0.399673721	0.451786436	0.517195898	0.904715545	0.660865478
0.674861141	0.399673721	0.399673721	0.451786436	0.517195898	0.904715545	0.660865478
0.674861141	0.399673721	0.399673721	0.451786436	0.517195898	0.904715545	0.660865478
0.674861141	0.399673721	0.399673721	0.451786436	0.517195898	0.904715545	0.660865478
0.674861141	0.399673721	0.399673721	0.451786436	0.517195898	0.904715545	0.660865478
0.674861141	0.399673721	0.399673721	0.451786436	0.517195898	0.905256049	0.660865478
0.674861141	0.399673721	0.399673721	0.451786436	0.517195898	0.905256049	0.660865478
0.674861141	0.399673721	0.399673721	0.451786436	0.517195898	0.905256049	0.660865478
0.674861141	0.399673721	0.399673721	0.451786436	0.517195898	0.904715545	0.660865478
